Time_s,GT_Amplitude,Measured_Amplitude,Frequency_Hz,GT_PSD_dBHz,Measured_PSD_dBHz
4.893,-2.17490229067014,-2.35056076536827,,,
4.894,-1.74740709554361,-1.64451964213529,,,
4.895,-1.07081239528872,-0.724168775357238,,,
4.896,-0.352484058317224,0.146137027802562,,,
4.897,0.213637251516588,0.743538594176273,,,
4.898,0.506197145211334,0.949018536757211,,,
4.899,0.505324340436533,0.771012366629273,,,
4.9,0.283230352928399,0.325746320430222,,,
4.901,-0.0360133373582964,-0.214266281229661,,,
4.902,-0.328014543259604,-0.680921078594338,,,
4.903,-0.508565916294971,-0.956700607503897,,,
4.904,-0.548355107732792,-0.992225717441775,,,
4.905,-0.460859839033539,-0.795788864582124,,,
4.906,-0.275000507102912,-0.407400936915689,,,
4.907,-0.00953094025820075,0.126224309100883,,,
4.908,0.337223503730867,0.763625244370548,,,
4.909,0.777869375890278,1.46412509428912,,,
4.91,1.31236014884155,2.17239288175266,,,
4.911,1.90284983194865,2.80349650764582,,,
4.912,2.46096496533196,3.24130344468301,,,
4.913,2.85705352193584,3.3582453552326,,,
4.914,2.9520256163069,3.05393744140449,,,
4.915,2.64238294737067,2.29869481502252,,,
4.916,1.9022913950024,1.16227559315452,,,
4.917,0.805997863884395,-0.188156190091609,,,
4.918,-0.480215022127172,-1.52521225459649,,,
4.919,-1.73693067516212,-2.6232096809952,,,
4.92,-2.75018488318492,-3.32283054965955,,,
4.921,-3.37010759302999,-3.57364068930259,,,
4.922,-3.5485553259945,-3.43768687398889,,,
4.923,-3.3417823172419,-3.05327084471976,,,
4.924,-2.87759476351773,-2.57440202965767,,,
4.925,-2.30061233884432,-2.11085832687237,,,
4.926,-1.71798793961761,-1.69254351159875,,,
4.927,-1.16736087821881,-1.2713492151531,,,
4.928,-0.619308888245031,-0.758631107426133,,,
4.929,-0.0121700876178495,-0.0821731006636234,,,
4.93,0.696451972670214,0.761623685949756,,,
4.931,1.48450172273919,1.68299327961011,,,
4.932,2.2473715823641,2.51282839504252,,,
4.933,2.81648938591523,3.05045283804224,,,
4.934,3.00915285176342,3.12679814679761,,,
4.935,2.69228080515398,2.66093418265488,,,
4.936,1.83857223408886,1.69370453364678,,,
4.937,0.556778122794601,0.391294634784988,,,
4.938,-0.914809873980514,-0.981668818961315,,,
4.939,-2.25337707692995,-2.115486392873,,,
4.94,-3.12668349318212,-2.7261972365882,,,
4.941,-3.28010409872974,-2.62853608254497,,,
4.942,-2.61146182457986,-1.79143607092581,,,
4.943,-1.21049442492686,-0.358107907350256,,,
4.944,0.651335701391119,1.37853089157734,,,
4.945,2.58050842720044,3.04100181034812,,,
4.946,4.15502549938209,4.25605140603983,,,
4.947,5.02577182313174,4.74300436970758,,,
4.948,4.99812140848944,4.37889403604129,,,
4.949,4.07407677186644,3.22544086309373,,,
4.95,2.44761175159327,1.51296079497849,,,
4.951,0.457049054630833,-0.414475779270871,,,
4.952,-1.49404238249191,-2.18026380682741,,,
4.953,-3.03033492638384,-3.46378792390419,,,
4.954,-3.89103161956725,-4.07357508447299,,,
4.955,-3.98655341400832,-3.98484019185384,,,
4.956,-3.40951449471459,-3.33113111252163,,,
4.957,-2.39706419481503,-2.35445619972738,,,
4.958,-1.25694293982282,-1.33148813460129,,,
4.959,-0.280640677064157,-0.499553613977,,,
4.96,0.330374909105615,-0.00319651632501628,,,
4.961,0.505688870023891,0.127640589898493,,,
4.962,0.306573487494266,-0.0318265961027823,,,
4.963,-0.108664745166825,-0.333762844270574,,,
4.964,-0.54046395422123,-0.602789622888094,,,
4.965,-0.807548681205144,-0.683828583598157,,,
4.966,-0.794955943067537,-0.483815457785472,,,
4.967,-0.480426224673651,0.00142424059604845,,,
4.968,0.0649559849777298,0.682711988241827,,,
4.969,0.700375177786442,1.39910315187555,,,
4.97,1.25669982987678,1.96227677958407,,,
4.971,1.58500975810597,2.21248154146773,,,
4.972,1.59881052226111,2.06880765450811,,,
4.973,1.29700737159592,1.55609441185318,,,
4.974,0.759895642629808,0.797756303365185,,,
4.975,0.119569572426651,-0.0237057241293946,,,
4.976,-0.484206630376359,-0.724159245094206,,,
4.977,-0.945920012638918,-1.17196557982175,,,
4.978,-1.21827829791593,-1.31918666263453,,,
4.979,-1.30995743675476,-1.19992979001483,,,
4.98,-1.26003163002194,-0.899580305023938,,,
4.981,-1.10260955228998,-0.510834798497953,,,
4.982,-0.840622718864232,-0.0977532474001541,,,
4.983,-0.444509547793825,0.315591974734721,,,
4.984,0.120396294763894,0.72872757887174,,,
4.985,0.850063020690398,1.1332880775527,,,
4.986,1.66591853723508,1.48792343175468,,,
4.987,2.41157891231281,1.71717895264529,,,
4.988,2.89264311937215,1.73754679191946,,,
4.989,2.94735199362619,1.49808392422014,,,
4.99,2.51689935586045,1.01468186394908,,,
4.991,1.6807610709485,0.379499484900215,,,
4.992,0.63776986561736,-0.262137917097782,,,
4.993,-0.360680216310451,-0.760685216042441,,,
4.994,-1.09730548968443,-1.01813917562837,,,
4.995,-1.46027212003573,-1.02690674797245,,,
4.996,-1.47228076836594,-0.873833511835269,,,
4.997,-1.26842803737797,-0.705492649953278,,,
4.998,-1.03377931887257,-0.667260440914162,,,
4.999,-0.926507448009378,-0.840520515552983,,,
5,-1.01710599438475,-1.20422518813188,,,
5.001,-1.26654704997328,-1.63771375833052,,,
5.002,-1.5493345866542,-1.96461351285327,,,
5.003,-1.70877623685503,-2.01998350247865,,,
5.004,-1.62000658861553,-1.71293199642229,,,
5.005,-1.23614679201475,-1.05994203368001,,,
5.006,-0.603019196408826,-0.178294925445776,,,
5.007,0.158164436479204,0.753668061801503,,,
5.008,0.8895667273282,1.55089567911067,,,
5.009,1.44172305601331,2.07009421885934,,,
5.01,1.71099052406398,2.23835004674488,,,
5.011,1.66052261966729,2.05805502452455,,,
5.012,1.32178190496087,1.59295380963654,,,
5.013,0.779317065377451,0.944600586201891,,,
5.014,0.145890944415964,0.228525655090407,,,
5.015,-0.463287369242774,-0.443839451452238,,,
5.016,-0.950140897753793,-0.976038039290118,,,
5.017,-1.2441190065387,-1.29253157117944,,,
5.018,-1.30484091531654,-1.34321821649365,,,
5.019,-1.12113985328072,-1.10903069136531,,,
5.02,-0.710654442707164,-0.609217926259785,,,
5.021,-0.121657457603179,0.0912443159368185,,,
5.022,0.564790249656899,0.878355890423607,,,
5.023,1.23712723155239,1.59654220868147,,,
5.024,1.76512154284743,2.07277000869286,,,
5.025,2.02335659026098,2.15708964287399,,,
5.026,1.92291707844773,1.76955827305845,,,
5.027,1.44206683594039,0.936245940082254,,,
5.028,0.644086936763349,-0.201847821517387,,,
5.029,-0.326800365406417,-1.41360160401296,,,
5.03,-1.27317242159489,-2.43064456139585,,,
5.031,-1.98929623540237,-3.01366339172531,,,
5.032,-2.31118802441934,-3.01418423394354,,,
5.033,-2.15860681517794,-2.41531668388729,,,
5.034,-1.55786911554246,-1.33996093776885,,,
5.035,-0.638697906955356,-0.0230056594298151,,,
5.036,0.395617072953955,1.24618063344192,,,
5.037,1.31829683737878,2.19604951973241,,,
5.038,1.93654556994209,2.6407393797919,,,
5.039,2.14052305711521,2.52545509331434,,,
5.04,1.92965607906122,1.93697683564073,,,
5.041,1.40817041783665,1.07558782458964,,,
5.042,0.750448790352083,0.195164274341803,,,
5.043,0.146144270641972,-0.471680023552496,,,
5.044,-0.257871740665228,-0.780405718591036,,,
5.045,-0.399807152749763,-0.711922003595858,,,
5.046,-0.315685755189869,-0.368923344193166,,,
5.047,-0.119244132917772,0.0660428037245991,,,
5.048,0.0426824189757623,0.394931841659215,,,
5.049,0.0430085126486687,0.468416377811882,,,
5.05,-0.182477144277217,0.229150845077344,,,
5.051,-0.615291320079181,-0.277780925330151,,,
5.052,-1.16277920618201,-0.926820679180419,,,
5.053,-1.69004168429319,-1.55507199730498,,,
5.054,-2.06241077240503,-2.00994927112479,,,
5.055,-2.18311415088723,-2.18598744032547,,,
5.056,-2.01468071004474,-2.04210752459462,,,
5.057,-1.58054702359892,-1.59930789342696,,,
5.058,-0.951031421475165,-0.925796558101385,,,
5.059,-0.22208405983338,-0.119162634261605,,,
5.06,0.504917604428508,0.707693961121245,,,
5.061,1.13747365291833,1.43652941495982,,,
5.062,1.60006967370945,1.95456124123506,,,
5.063,1.83920842493754,2.17119405053205,,,
5.064,1.82914561861464,2.04056059982135,,,
5.065,1.57975636744003,1.58299748383464,,,
5.066,1.1438735461764,0.894813949924379,,,
5.067,0.617958499021848,0.137326771071227,,,
5.068,0.129589839680609,-0.497432368987307,,,
5.069,-0.190564416399809,-0.837893607137104,,,
5.07,-0.246927573110086,-0.786139705601789,,,
5.071,-0.0147072313053526,-0.354497210629253,,,
5.072,0.441685980989792,0.329291482782455,,,
5.073,0.977457121784275,1.05290005791091,,,
5.074,1.40406323564489,1.57867016854618,,,
5.075,1.54450633686557,1.71419427076572,,,
5.076,1.29101749343063,1.37286713241088,,,
5.077,0.646019041330165,0.604832811003162,,,
5.078,-0.269809825125426,-0.413457651862492,,,
5.079,-1.24891423056053,-1.43026544444008,,,
5.08,-2.05988797396396,-2.19529966822116,,,
5.081,-2.52090945716706,-2.5371456312006,,,
5.082,-2.55668587250239,-2.41483954692166,,,
5.083,-2.21766938438659,-1.92542264975948,,,
5.084,-1.65500149231367,-1.26462356388569,,,
5.085,-1.06156137934174,-0.65442092330447,,,
5.086,-0.601474298792652,-0.263182647656374,,,
5.087,-0.353474791779835,-0.147105310613843,,,
5.088,-0.287660124513132,-0.234400844699084,,,
5.089,-0.283188661176961,-0.358205444689121,,,
5.09,-0.180289377790508,-0.325921050088778,,,
5.091,0.152151322748062,0.00130745652498475,,,
5.092,0.758091594455328,0.6492352579183,,,
5.093,1.56685090623501,1.51364803203214,,,
5.094,2.40765105831251,2.39174146526265,,,
5.095,3.06177078366783,3.04899215403246,,,
5.096,3.33366734596191,3.29592763538126,,,
5.097,3.11515562036037,3.04699423733873,,,
5.098,2.41983182394803,2.34229045074125,,,
5.099,1.37714521865494,1.32800686377126,,,
5.1,0.191137628487572,0.206480544915645,,,
5.101,-0.919094762000538,-0.823930574236428,,,
5.102,-1.77609040078622,-1.61808994552492,,,
5.103,-2.28080304105868,-2.10815131419776,,,
5.104,-2.42162405587965,-2.2992362956076,,,
5.105,-2.25802343713389,-2.24433704736746,,,
5.106,-1.88887743943264,-2.01254338915587,,,
5.107,-1.41861562224723,-1.66464162037112,,,
5.108,-0.932395877060867,-1.24412861609194,,,
5.109,-0.485888144543893,-0.782948897312314,,,
5.11,-0.108442211605282,-0.314145875724052,,,
5.111,0.186683983140933,0.118730607692709,,,
5.112,0.392719945052353,0.462723701482496,,,
5.113,0.505521314721901,0.668124544237863,,,
5.114,0.525875693310673,0.707228331444138,,,
5.115,0.46436838040038,0.589802580297466,,,
5.116,0.343980338183354,0.366365948050795,,,
5.117,0.197443643597072,0.11547145348279,,,
5.118,0.0597381781288987,-0.0812574938890171,,,
5.119,-0.0411743215180505,-0.16654116729812,,,
5.12,-0.0915578539424717,-0.126262211587023,,,
5.121,-0.0944651251450141,0.00746811244684247,,,
5.122,-0.0672341034716028,0.169514758437075,,,
5.123,-0.0353412319020275,0.285553283550281,,,
5.124,-0.0247985951213238,0.297638206948858,,,
5.125,-0.0549737972614144,0.183044853903279,,,
5.126,-0.132877975894217,-0.0387504440173953,,,
5.127,-0.249290768113448,-0.311532642527702,,,
5.128,-0.377060705665577,-0.556952147321823,,,
5.129,-0.472532987365724,-0.693300442955811,,,
5.13,-0.481680728286228,-0.654259603944532,,,
5.131,-0.352159451506448,-0.405182084643912,,,
5.132,-0.0504459540967039,0.0448473208257151,,,
5.133,0.420162137288469,0.637884556267023,,,
5.134,1.00769110486248,1.27247488013468,,,
5.135,1.61254197056992,1.82120606079798,,,
5.136,2.10426264836122,2.15768217901598,,,
5.137,2.35111124884105,2.18586200489442,,,
5.138,2.25471998367659,1.86367351631565,,,
5.139,1.78005544768373,1.21521560589108,,,
5.14,0.971749666342968,0.329559468030906,,,
5.141,-0.0485256060320661,-0.652806604487421,,,
5.142,-1.10364414825851,-1.56313404427189,,,
5.143,-1.99655711434004,-2.23382400851015,,,
5.144,-2.55200782570462,-2.53051544090785,,,
5.145,-2.65625214767548,-2.38241842167367,,,
5.146,-2.28697404532008,-1.80488297154975,,,
5.147,-1.52594459281955,-0.907196985878509,,,
5.148,-0.548460928701951,0.120343337748718,,,
5.149,0.41228490534099,1.04233851014835,,,
5.15,1.12097066686245,1.63311254286332,,,
5.151,1.40328128366126,1.73847553861088,,,
5.152,1.19781097530129,1.3257793359379,,,
5.153,0.578060249383511,0.502826805619381,,,
5.154,-0.266040232692057,-0.505587560184287,,,
5.155,-1.08334539152173,-1.41946940050274,,,
5.156,-1.63560900827578,-1.98451755588191,,,
5.157,-1.76571745713341,-2.04542621132118,,,
5.158,-1.43853272951152,-1.58823047667512,,,
5.159,-0.743842960499798,-0.73968709750473,,,
5.16,0.136008126481608,0.274229579350386,,,
5.161,0.981187230144694,1.19618691051791,,,
5.162,1.5947956018758,1.8095758464396,,,
5.163,1.85193567469983,1.99260783658572,,,
5.164,1.72548360045384,1.74013327128293,,,
5.165,1.28385646354541,1.15130018121953,,,
5.166,0.663892298250933,0.392291937905844,,,
5.167,0.0285484621590527,-0.351201572192014,,,
5.168,-0.477402538743747,-0.918150107471809,,,
5.169,-0.761316128519781,-1.20426564160085,,,
5.17,-0.798450422361994,-1.17845959902581,,,
5.171,-0.627982549471111,-0.883326397791394,,,
5.172,-0.333259282781486,-0.420688236982875,,,
5.173,-0.0137707277079493,0.07541166591813,,,
5.174,0.242686068202599,0.473288815349447,,,
5.175,0.380466077338234,0.677715669841399,,,
5.176,0.384876316489448,0.654061349003779,,,
5.177,0.278718231008728,0.434890582869643,,,
5.178,0.109459324259015,0.106689311869831,,,
5.179,-0.0677730191010621,-0.218795350977908,,,
5.18,-0.205776903969767,-0.438741609678641,,,
5.181,-0.275347009484678,-0.487781132770218,,,
5.182,-0.268308795803629,-0.35280358432701,,,
5.183,-0.194455898684608,-0.0715385669784759,,,
5.184,-0.0748860520632685,0.282353586152197,,,
5.185,0.0653421366856242,0.621791443674936,,,
5.186,0.202882826564245,0.869644382539769,,,
5.187,0.319016444918481,0.977077408011469,,,
5.188,0.400131481579062,0.93274801022526,,,
5.189,0.437058048534825,0.761062101307796,,,
5.19,0.424629910378812,0.510612822334172,,,
5.191,0.362164058547101,0.236933712167504,,,
5.192,0.254565649725853,-0.0145231878248764,,,
5.193,0.113071451630973,-0.219650228366146,,,
5.194,-0.0454045400669096,-0.3778338073249,,,
5.195,-0.200782472592696,-0.504753932550703,,,
5.196,-0.33377213900241,-0.618988230620718,,,
5.197,-0.430120313264509,-0.728282252950966,,,
5.198,-0.483734488594526,-0.822008291680699,,,
5.199,-0.497637829547147,-0.874085608242857,,,
5.2,-0.482559393376523,-0.855873258937606,,,
5.201,-0.453844075251615,-0.753240585972532,,,
5.202,-0.427834633573742,-0.579164180653458,,,
5.203,-0.418769099685558,-0.374880861344739,,,
5.204,-0.436698947045433,-0.198243351948353,,,
5.205,-0.486334312667742,-0.104356487615019,,,
5.206,-0.566438682748331,-0.127067949808978,,,
5.207,-0.669486277207488,-0.268466046095491,,,
5.208,-0.781405014040503,-0.498391142672384,,,
5.209,-0.881047543616835,-0.760760162517978,,,
5.21,-0.938932051145154,-0.981823371914656,,,
5.211,-0.915607282039592,-1.07812843787845,,,
5.212,-0.761837016708997,-0.966280024911397,,,
5.213,-0.424359165359464,-0.578454023984122,,,
5.214,0.139639534142192,0.115262468787478,,,
5.215,0.939912020309045,1.08290438156398,,,
5.216,1.92881515454913,2.21560410188632,,,
5.217,2.9866610086873,3.33232814449118,,,
5.218,3.92851719739427,4.2091404689778,,,
5.219,4.53775933436484,4.62823960335641,,,
5.22,4.62041858357544,4.43399979746115,,,
5.221,4.0640297846005,3.58010870231206,,,
5.222,2.88080450290362,2.15363776576974,,,
5.223,1.21921673778896,0.367049231768994,,,
5.224,-0.661816484865888,-1.48310831542567,,,
5.225,-2.45007643308711,-3.08255853226055,,,
5.226,-3.85258454544857,-4.17353064836097,,,
5.227,-4.66294168839078,-4.61529716943422,,,
5.228,-4.80502006031605,-4.41286192302535,,,
5.229,-4.34264318253093,-3.70622274806245,,,
5.23,-3.45529199942666,-2.72541723015467,,,
5.231,-2.38853321561936,-1.72596510816659,,,
5.232,-1.39268453127363,-0.92291845925558,,,
5.233,-0.664281194767285,-0.440339516268374,,,
5.234,-0.303065528096486,-0.288171535620625,,,
5.235,-0.293271537929785,-0.371031952305161,,,
5.236,-0.512649753108537,-0.524684577034683,,,
5.237,-0.766928660037599,-0.568361201888166,,,
5.238,-0.842325679052916,-0.357580459420047,,,
5.239,-0.56501019597443,0.176088034662716,,,
5.24,0.145751729286976,1.00633328393938,,,
5.241,1.2443805969035,2.01648710285093,,,
5.242,2.55682348102325,3.02449198118771,,,
5.243,3.81429658193041,3.82272371420855,,,
5.244,4.71809655502675,4.22441736733309,,,
5.245,5.02001160825728,4.10728481422799,,,
5.246,4.59522562010184,3.44545136466546,,,
5.247,3.4840060777394,2.32208531601845,,,
5.248,1.88686447244779,0.917053825717902,,,
5.249,0.113192631162549,-0.531066127553681,,,
5.25,-1.50046521303298,-1.78054678393369,,,
5.251,-2.67639364080651,-2.64349773012591,,,
5.252,-3.25991195854714,-3.02667114668473,,,
5.253,-3.2446925350697,-2.94477437726349,,,
5.254,-2.75546061864192,-2.50495319056735,,,
5.255,-1.99747142870077,-1.86970809152252,,,
5.256,-1.19120443408103,-1.21015916672319,,,
5.257,-0.513194605278102,-0.662361544550034,,,
5.258,-0.0595081391680588,-0.297405105435423,,,
5.259,0.160834107086174,-0.112160384998783,,,
5.26,0.205624149339867,-0.0422170326797835,,,
5.261,0.163655229464966,0.00751519454373945,,,
5.262,0.117793718055139,0.124389881737538,,,
5.263,0.119147322168285,0.354193736181594,,,
5.264,0.178346666614433,0.682929440209452,,,
5.265,0.272798733778316,1.04025189914359,,,
5.266,0.363573408233421,1.32336175710084,,,
5.267,0.41387079098097,1.43293130466158,,,
5.268,0.402518299936185,1.30834851034922,,,
5.269,0.329207374945402,0.950153206720338,,,
5.27,0.211576203752659,0.422464825903817,,,
5.271,0.0767238806977559,-0.164798121891724,,,
5.272,-0.0490642392155796,-0.68750246079481,,,
5.273,-0.14867133319,-1.04221193829198,,,
5.274,-0.218016041388337,-1.17367502574046,,,
5.275,-0.264632819727011,-1.08724563781869,,,
5.276,-0.301907108132113,-0.843358605114438,,,
5.277,-0.341116020647772,-0.536028200037463,,,
5.278,-0.384024146280251,-0.26155755602815,,,
5.279,-0.418841122657585,-0.0868471737272977,,,
5.28,-0.421714000842092,-0.0279786792419351,,,
5.281,-0.364406882042499,-0.0477020537200558,,,
5.282,-0.226619110786669,-0.0744024401325894,,,
5.283,-0.0092005086202717,-0.0366723921796075,,,
5.284,0.256814425775621,0.0996969181999785,,,
5.285,0.510232378611706,0.308164010617007,,,
5.286,0.671597502933241,0.503345594904402,,,
5.287,0.666016974015393,0.570782943995731,,,
5.288,0.451453671869224,0.415226106951436,,,
5.289,0.0433351827906881,0.00936602588660549,,,
5.29,-0.47472342960454,-0.57698486668312,,,
5.291,-0.961494310405369,-1.18153296525082,,,
5.292,-1.2510071356287,-1.59070131948074,,,
5.293,-1.20064400857222,-1.60652471196171,,,
5.294,-0.740629716436221,-1.1175052868759,,,
5.295,0.091705733910575,-0.148100913837372,,,
5.296,1.14681800744612,1.13251236311619,,,
5.297,2.19270524326965,2.44800361929433,,,
5.298,2.97357247659795,3.48819128346145,,,
5.299,3.28052891230894,3.99516595082392,,,
5.3,3.01201370920665,3.83510665541487,,,
5.301,2.20429714052902,3.03357449056884,,,
5.302,1.02209149800802,1.76407950647017,,,
5.303,-0.287774375744357,0.29487185307947,,,
5.304,-1.46488682512245,-1.08762123555979,,,
5.305,-2.30417837770942,-2.15317662248798,,,
5.306,-2.7035664036576,-2.77674567052007,,,
5.307,-2.67653804573049,-2.94987444929755,,,
5.308,-2.32896503760261,-2.7571595795241,,,
5.309,-1.81204218745557,-2.33182041702027,,,
5.31,-1.27015618624237,-1.80864814544908,,,
5.311,-0.801660255332566,-1.28972479474404,,,
5.312,-0.443453256454724,-0.830953667256455,,,
5.313,-0.180394959208768,-0.448554094085639,,,
5.314,0.0283558908181201,-0.137421205205929,,,
5.315,0.219095942422813,0.109574489996489,,,
5.316,0.402227857213536,0.290037346099966,,,
5.317,0.557555629878228,0.391724239489309,,,
5.318,0.646373716050298,0.401713406941658,,,
5.319,0.633486665294391,0.319770598718042,,,
5.32,0.50853311692175,0.16892271744328,,,
5.321,0.296788501893449,-0.0032628259388003,,,
5.322,0.0545441330654361,-0.135654711753958,,,
5.323,-0.148952451028485,-0.173644499529284,,,
5.324,-0.255255039375371,-0.0897295519204283,,,
5.325,-0.23636641707803,0.104983988169245,,,
5.326,-0.102783300384385,0.363526218019059,,,
5.327,0.102289882834258,0.618453201588541,,,
5.328,0.319181363560662,0.803208771337848,,,
5.329,0.491488054671255,0.871544635587525,,,
5.33,0.58193542819369,0.809240069412337,,,
5.331,0.579469940337211,0.635928700747902,,,
5.332,0.496719887061296,0.397822141064363,,,
5.333,0.360730478469464,0.153902062327325,,,
5.334,0.201890949268908,-0.0406711469879153,,,
5.335,0.0456780174941938,-0.149302648551268,,,
5.336,-0.0902307427409549,-0.1621921704115,,,
5.337,-0.193665986042135,-0.0949451309452419,,,
5.338,-0.253079982082988,0.0220008963784123,,,
5.339,-0.253947137769928,0.158055130141794,,,
5.34,-0.179992114075808,0.293239081879575,,,
5.341,-0.0205197775222323,0.418876849879082,,,
5.342,0.218549187561232,0.528616476336325,,,
5.343,0.505745005157556,0.607294914671249,,,
5.344,0.783971607458659,0.627707109177031,,,
5.345,0.983198314101375,0.561163085887217,,,
5.346,1.04395079630269,0.398846665199137,,,
5.347,0.943387239614968,0.172392741003909,,,
5.348,0.712350081304762,-0.0408265153896378,,,
5.349,0.433328145651887,-0.136723721265767,,,
5.35,0.215739095699124,-0.02505862266758,,,
5.351,0.154175424953723,0.323164069737,,,
5.352,0.283658919777125,0.841995411434538,,,
5.353,0.549841594799596,1.36802747522888,,,
5.354,0.809205355056627,1.67594341897058,,,
5.355,0.864881027373373,1.54478307513197,,,
5.356,0.530656875047267,0.834870843092729,,,
5.357,-0.296209287444572,-0.450757494552688,,,
5.358,-1.57881275140868,-2.14316849099968,,,
5.359,-3.12362222250126,-3.93338140358931,,,
5.36,-4.61367313687932,-5.44226781166115,,,
5.361,-5.68633344459988,-6.3156626138526,,,
5.362,-6.03426843977018,-6.31809019619289,,,
5.363,-5.49872050949901,-5.39846706339127,,,
5.364,-4.12435739289763,-3.70835004202369,,,
5.365,-2.15548262629498,-1.56596412480089,,,
5.366,0.0279198171865508,0.625211311046089,,,
5.367,2.01484576649005,2.48000606336506,,,
5.368,3.47425267562521,3.72614787758779,,,
5.369,4.23611422318339,4.26203969818463,,,
5.37,4.31850381167627,4.16316970872533,,,
5.371,3.89705496759112,3.63959300673764,,,
5.372,3.23271397255435,2.96113387039351,,,
5.373,2.58523055133545,2.37470323664377,,,
5.374,2.14050695187702,2.03806386000476,,,
5.375,1.97128123692125,1.98715789003143,,,
5.376,2.03714050062882,2.14269290523659,,,
5.377,2.21695415329643,2.35004902254004,,,
5.378,2.35869897560436,2.43784389877884,,,
5.379,2.32992245395155,2.27655402923053,,,
5.38,2.05566698583836,1.82020094554865,,,
5.381,1.53680520925044,1.12029329196787,,,
5.382,0.847531652489763,0.309417765497203,,,
5.383,0.114569589431294,-0.440305895623654,,,
5.384,-0.517327614205393,-0.972322965586495,,,
5.385,-0.927365652435102,-1.19842611850374,,,
5.386,-1.05963939128671,-1.13258624472227,,,
5.387,-0.951967160805456,-0.893475635369839,,,
5.388,-0.741028057538474,-0.672283331216023,,,
5.389,-0.635744343554103,-0.673352148797935,,,
5.39,-0.859253986222213,-1.04456971128324,,,
5.391,-1.57152313376161,-1.81940132435912,,,
5.392,-2.79561815548795,-2.89102756818274,,,
5.393,-4.37540444668481,-4.03058131817271,,,
5.394,-5.98671965603919,-4.9473758172319,,,
5.395,-7.2078854154528,-5.37360111389192,,,
5.396,-7.6339639966721,-5.14560266993927,,,
5.397,-7.00085155559157,-4.25364767303178,,,
5.398,-5.27805165521842,-2.84274979163801,,,
5.399,-2.69663001166855,-1.16479735004584,,,
5.4,0.300583855562553,0.499548502669359,,,
5.401,3.17311956053864,1.91914592010508,,,
5.402,5.42538144035488,2.96189950468488,,,
5.403,6.73170019271437,3.6013223328768,,,
5.404,7.00494685336927,3.88694408767926,,,
5.405,6.39089696773371,3.90010448888348,,,
5.406,5.19726830922768,3.71730175123125,,,
5.407,3.78763286486129,3.39274089320986,,,
5.408,2.47820173991058,2.95928315377812,,,
5.409,1.46843324106084,2.43958250698973,,,
5.41,0.819638868261604,1.85801286817628,,,
5.411,0.477451264077197,1.24691797787316,,,
5.412,0.321201442400125,0.64532278475556,,,
5.413,0.219094592825826,0.092452826506561,,,
5.414,0.0716724522118411,-0.379545682169895,,,
5.415,-0.16592378606625,-0.749977901846655,,,
5.416,-0.48366413149998,-1.00971569288006,,,
5.417,-0.832516308433169,-1.15814985559096,,,
5.418,-1.14767887374504,-1.19958894762212,,,
5.419,-1.37079079113959,-1.14176920916431,,,
5.42,-1.46551830719324,-0.997527330692557,,,
5.421,-1.42435985920475,-0.788162104214145,,,
5.422,-1.26728204571986,-0.545286409410416,,,
5.423,-1.03435567303531,-0.308353246352614,,,
5.424,-0.77511087729772,-0.117392949176229,,,
5.425,-0.537364120930558,-0.0034848165704528,,,
5.426,-0.358000803654699,0.0187960766210075,,,
5.427,-0.257468872739116,-0.0463186279282599,,,
5.428,-0.238503997494185,-0.178950114626928,,,
5.429,-0.288348955315854,-0.349738181602492,,,
5.43,-0.383139574358285,-0.526155862828435,,,
5.431,-0.493319654644831,-0.677421497888674,,,
5.432,-0.589306790989161,-0.777814621134842,,,
5.433,-0.646640174622741,-0.80887832555403,,,
5.434,-0.649707958512229,-0.761231536889886,,,
5.435,-0.593384126633013,-0.636687065569686,,,
5.436,-0.482548789874971,-0.450678412689513,,,
5.437,-0.330071093859202,-0.233416700966977,,,
5.438,-0.154013587929152,-0.0268941020070605,,,
5.439,0.0254076431624632,0.124206951622561,,,
5.44,0.188902671391602,0.186227400098543,,,
5.441,0.321158240126694,0.149920297752162,,,
5.442,0.413598582062378,0.0376179820020185,,,
5.443,0.466194996258541,-0.0997200710391878,,,
5.444,0.4874112291741,-0.195918593738599,,,
5.445,0.491658015509855,-0.190219024384205,,,
5.446,0.494528432852273,-0.0490837812512915,,,
5.447,0.507200077710008,0.218457730650831,,,
5.448,0.532071110291669,0.558846391285697,,,
5.449,0.561470435774732,0.88822483202652,,,
5.45,0.580166143688822,1.1189889318993,,,
5.451,0.570897081214533,1.18888719221916,,,
5.452,0.520958599165853,1.08128882577804,,,
5.453,0.427478225099507,0.828898188328605,,,
5.454,0.299515697748467,0.500205262079481,,,
5.455,0.156251521338019,0.175007894110523,,,
5.456,0.0218438211058431,-0.0806892981492016,,,
5.457,-0.0814033792551742,-0.230921290866739,,,
5.458,-0.139407171441426,-0.272743052242133,,,
5.459,-0.150211644227497,-0.227943235165554,,,
5.46,-0.124191620558975,-0.129731479262167,,,
5.461,-0.080447118139501,-0.0110539028247578,,,
5.462,-0.0404799625191115,0.101420123087826,,,
5.463,-0.0211715199078379,0.187421617303204,,,
5.464,-0.0294318789989931,0.230434790582275,,,
5.465,-0.0604509441459454,0.216666396746511,,,
5.466,-0.100260514047864,0.138243964351511,,,
5.467,-0.131690354195957,-0.000626828259362506,,,
5.468,-0.141444567921526,-0.178996258400733,,,
