Time_s,BCG_Orig,Constant_Orig,Clean_Difference,Alt_BCG,Alt_Const,Noisy_Alt_BCG,Noisy_Alt_Const,BCG_Interf,Const_Interf,Recovered,Zoom1_Time_s,Zoom1_BCG,Zoom1_Const,Zoom2_Time_s,Zoom2_Noisy_BCG,Zoom2_Noisy_Const
0.426056521130423,0.20875993786671,0.01,0.19875993786671,,0.01,,0.115561188683427,0.317563427864565,0.115561188683427,0.168451289706822,,,,,,
0.426088521770435,0.208777036230813,0.01,0.198777036230813,,0.01,,0.115128663332727,0.312665378358575,0.115128663332727,0.169108769465648,,,,,,
0.426120522410448,0.208794145245667,0.01,0.198794145245667,,0.01,,0.117880079261814,0.318942554004112,0.117880079261814,0.166582307944688,,,,,,
0.426152523050461,0.208811264906981,0.01,0.198811264906981,,0.01,,0.102011858067321,0.304519560857752,0.102011858067321,0.182675483547309,,,,,,
0.426184523690474,0.208828395210445,0.01,0.198828395210445,,0.01,,0.119594827332555,0.318846106803045,0.119594827332555,0.165317468690202,,,,,,
0.426216524330487,0.208845536151727,0.01,0.198845536151727,,0.01,,0.1147967078774,0.315142813328069,0.1147967078774,0.170340542553483,,,,,,
0.426248524970499,0.208862687726477,0.01,0.198862687726477,,0.01,,0.107624594131978,0.308061467956392,0.107624594131978,0.177737610707032,,,,,,
0.426280525610512,0.208879849930325,0.01,0.198879849930325,,0.01,,0.101655280463778,0.304066523746818,0.101655280463778,0.183931878783359,,,,,,
0.426312526250525,0.208897022758882,0.01,0.198897022758882,,0.01,,0.112206679295156,0.312591990418979,0.112206679295156,0.173605434360108,,,,,,
0.426344526890538,0.208914206207738,0.01,0.198914206207738,,0.01,,0.103807315343663,0.306107292970175,0.103807315343663,0.182229752719728,,,,,,
0.426376527530551,0.208931400272466,0.01,0.198931400272466,,0.01,,0.0970294893310965,0.298844526315377,0.0970294893310965,0.189232533140421,,,,,,
0.426408528170563,0.208948604948616,0.01,0.198948604948616,,0.01,,0.104590783958304,0.30645343774003,0.104590783958304,0.18189619292134,,,,,,
0.426440528810576,0.20896582023172,0.01,0.19896582023172,,0.01,,0.085557570003948,0.285305988048181,0.085557570003948,0.201154361283823,,,,,,
