Time_s,Ground_Truth_Amplitude,Measured_Amplitude,Frequency_Hz,Measured_PSD_dBHz,Ground_Truth_PSD_dBHz
5.079,0.142493301310727,0.100629997490593,,,
5.08,0.15664769906482,0.100690195677482,,,
5.081,0.15415373239683,0.100777364157077,,,
5.082,0.17131879215382,0.100892019892721,,,
5.083,0.163580248075347,0.101034552128988,,,
5.084,0.148636561010787,0.101205220921429,,,
5.085,0.17673286262513,0.10140415625542,,,
5.086,0.15906688009445,0.101631357711682,,,
5.087,0.174779844807063,0.101886694642718,,,
5.088,0.174448521418593,0.1021699068311,,,
5.089,0.151871459994243,0.102480605605433,,,
5.09,0.152301949473243,0.102818275393898,,,
5.091,0.150544873411547,0.103182275701048,,,
5.092,0.14471960069078,0.103571843501245,,,
5.093,0.143598277229463,0.10398609604995,,,
5.094,0.137521403200497,0.104424034119364,,,
5.095,0.130920081152103,0.104884545667422,,,
5.096,0.136161075083947,0.10536640994937,,,
5.097,0.143368790698223,0.105868302079406,,,
5.098,0.12118094877979,0.106388798044193,,,
5.099,0.13498890167346,0.106926380158638,,,
5.1,0.16806452709591,0.107479442938805,,,
5.101,0.149762748955703,0.108046299352658,,,
5.102,0.166095198392067,0.108625187401879,,,
5.103,0.171910117356217,0.109214276988255,,,
5.104,0.159442721515343,0.10981167702297,,,
5.105,0.15741068663979,0.110415442742446,,,
5.106,0.16508968292959,0.111023583198144,,,
5.107,0.161072029992457,0.11163406889005,,,
5.108,0.146650907299893,0.112244839515398,,,
5.109,0.155684274614683,0.112853811806913,,,
5.11,0.147747762203253,0.113458887439784,,,
5.111,0.147870003998857,0.114057960994409,,,
5.112,0.15011731557665,0.114648927971695,,,
5.113,0.129865982096277,0.115229692865795,,,
5.114,0.14021867254691,0.115798177301726,,,
5.115,0.1487244011623,0.116352328241151,,,
5.116,0.11937959870298,0.116890126251342,,,
5.117,0.154399661844123,0.117409593823913,,,
5.118,0.12754191328554,0.117908803723404,,,
5.119,0.16697147691144,0.118385887340917,,,
5.12,0.15020794038409,0.11883904302252,,,
5.121,0.172802458955513,0.119266544333905,,,
5.122,0.13812032748126,0.119666748210966,,,
5.123,0.156180315205903,0.120038102932,,,
5.124,0.14465403049534,0.120379155834127,,,
5.125,0.168524460767813,0.120688560687983,,,
5.126,0.14662760446603,0.120965084643075,,,
5.127,0.158833407649197,0.121207614661004,,,
5.128,0.145654424002407,0.121415163362342,,,
5.129,0.150017583283933,0.1215868742213,,,
5.13,0.15389249856684,0.121722026047279,,,
5.131,0.154186136339273,0.121820036692732,,,
5.132,0.123925428729667,0.121880465924298,,,
5.133,0.132768494124297,0.121903017391976,,,
5.134,0.162910465764703,0.121887539632989,,,
5.135,0.163329899380663,0.121834026054933,,,
5.136,0.16046056071131,0.121742613858147,,,
5.137,0.125764471688073,0.121613581880085,,,
5.138,0.157323023531563,0.121447347374317,,,
5.139,0.151946466698177,0.121244461771817,,,
5.14,0.163664808330527,0.12100560550778,,,
5.141,0.1667138588458,0.120731582027809,,,
5.142,0.162054446613773,0.120423311107324,,,
5.143,0.177204161653493,0.12008182162444,,,
5.144,0.18918252918664,0.119708243919821,,,
5.145,0.16193754120935,0.119303801861559,,,
5.146,0.165386709291313,0.118869804716357,,,
5.147,0.160881850409253,0.118407638916642,,,
5.148,0.165276274491007,0.117918759809274,,,
5.149,0.164276920423007,0.117404683471972,,,
5.15,0.162061055398823,0.11686697868261,,,
5.151,0.173378681919447,0.116307259118407,,,
5.152,0.152142240769523,0.115727175845132,,,
5.153,0.13974505192865,0.115128410132909,,,
5.154,0.153360346672757,0.114512666610265,,,
5.155,0.130964313938637,0.113881666747643,,,
5.156,0.15505010194899,0.113237142650121,,,
5.157,0.157459158470977,0.112580831137264,,,
5.158,0.165434852665047,0.111914468092869,,,
5.159,0.159892161959887,0.111239783073591,,,
5.16,0.18327287049942,0.110558494169001,,,
5.161,0.15951777940655,0.109872303105396,,,
5.162,0.184154828052277,0.109182890584156,,,
5.163,0.162879625412903,0.108491911845304,,,
5.164,0.164270538172217,0.107800992449513,,,
5.165,0.18630846971243,0.107111724275584,,,
5.166,0.176272864850543,0.106425661732481,,,
5.167,0.186894220208757,0.105744318183274,,,
5.168,0.181596008354873,0.105069162572944,,,
5.169,0.179723594099463,0.104401616244537,,,
5.17,0.189762302679757,0.103743049921792,,,
5.171,0.152018649033867,0.103094780834476,,,
5.172,0.170413850779017,0.102458069967428,,,
5.173,0.167680555559487,0.101834119425729,,,
5.174,0.150065321970423,0.101224069924466,,,
5.175,0.163200955280297,0.100628998428717,,,
5.176,0.156194153341297,0.100049915983675,,,
5.177,0.15590670226441,0.099487765782614,,,
5.178,0.172340940513493,0.0989434215203228,,,
5.179,0.16912403252999,0.0984176860728779,,,
5.18,0.188640136028457,0.0979112905352429,,,
5.181,0.194021858208153,0.0974248936406381,,,
5.182,0.201109006678417,0.0969590815824937,,,
5.183,0.19765793914804,0.0965143682597629,,,
5.184,0.18379892690579,0.096091195966095,,,
5.185,0.195145778236897,0.0956899365406892,,,
5.186,0.200696395853663,0.095310892994037,,,
5.187,0.199076769770043,0.0949543016179747,,,
5.188,0.195580862753673,0.0946203345891538,,,
5.189,0.188406953211403,0.0943091030784385,,,
5.19,0.17732358495616,0.09402066088251,,,
5.191,0.178490622724303,0.0937550085935411,,,
5.192,0.17931836755311,0.0935120983153189,,,
5.193,0.19099505576064,0.0932918389201684,,,
5.194,0.188660920641957,0.093094101823375,,,
5.195,0.193557287158717,0.0929187272337982,,,
5.196,0.19462960381387,0.0927655308232035,,,
5.197,0.194684007529717,0.0926343107441105,,,
5.198,0.21035419464566,0.0925248549180291,,,
5.199,0.203542477217903,0.0924369485125945,,,
5.2,0.202529364485703,0.0923703815252453,,,
5.201,0.206537983332923,0.0923249563893489,,,
5.202,0.200586229395527,0.0923004955133942,,,
5.203,0.221282130155767,0.0922968486548939,,,
5.204,0.199115032947193,0.0923139000208297,,,
5.205,0.203232834588383,0.0923515749800682,,,
5.206,0.198551622809897,0.0924098462736407,,,
5.207,0.209173013074143,0.0924887396179132,,,
5.208,0.217761627600413,0.0925883386128879,,,
5.209,0.19503306951329,0.0927087888894361,,,
5.21,0.207981086180853,0.0928503014493177,,,
5.211,0.201803154110357,0.0930131551652171,,,
5.212,0.193779005276687,0.0931976984137915,,,
5.213,0.19422645342893,0.0934043498171059,,,
5.214,0.18296839035202,0.0936335980731696,,,
5.215,0.1963616908973,0.0938860008681065,,,
5.216,0.188868303314533,0.0941621828791264,,,
5.217,0.19085709162531,0.0944628328940489,,,
5.218,0.19629655762558,0.0947887000860218,,,
5.219,0.211255791319587,0.0951405894913502,,,
5.22,0.196053076116373,0.0955193567459096,,,
5.221,0.207777237358533,0.0959259021432898,,,
5.222,0.2233633228736,0.096361164085898,,,
5.223,0.211669908779753,0.0968261120077375,,,
5.224,0.221156723162693,0.0973217388526541,,,
5.225,0.209341207106907,0.0978490531928764,,,
5.226,0.225463744759793,0.0984090710698966,,,
5.227,0.239378477227867,0.0990028076350821,,,
5.228,0.21157765410502,0.0996312686635853,,,
5.229,0.21256493493894,0.100295442013956,,,
5.23,0.213103351251253,0.100996289107185,,,
5.231,0.21922720659556,0.101734736501633,,,
5.232,0.217160117193673,0.102511667643685,,,
5.233,0.216979016160007,0.103327914877756,,,
5.234,0.211351952008253,0.1041842518026,,,
5.235,0.221910399633447,0.105081386061956,,,
5.236,0.207185030004733,0.106019952654173,,,
5.237,0.2125146420774,0.107000507835562,,,
5.238,0.204204185017033,0.10802352367509,,,
5.239,0.225959564069177,0.109089383294763,,,
5.24,0.23504275756956,0.110198376804512,,,
5.241,0.23513567730471,0.111350697918342,,,
5.242,0.240168137207093,0.112546441225893,,,
5.243,0.220079398868953,0.113785600092849,,,
5.244,0.239246753698757,0.115068065172043,,,
5.245,0.222144281817977,0.116393623517889,,,
5.246,0.257165059393473,0.11776195830345,,,
5.247,0.244364044094203,0.11917264913889,,,
5.248,0.253976311118717,0.120625172983723,,,
5.249,0.238574171281697,0.122118905636629,,,
5.25,0.241909981281077,0.123653123778557,,,
5.251,0.22702811214085,0.125227007538363,,,
5.252,0.22262094105814,0.12683964354431,,,
5.253,0.223626492092717,0.128490028418541,,,
5.254,0.240819173472263,0.130177072665301,,,
5.255,0.22774504283714,0.131899604898851,,,
5.256,0.218246493356427,0.133656376354662,,,
5.257,0.22824789645012,0.135446065627731,,,
5.258,0.230472027026863,0.13726728358329,,,
5.259,0.23722150061446,0.139118578386297,,,
5.26,0.242398198592877,0.140998440596985,,,
5.261,0.24331464238048,0.142905308281406,,,
5.262,0.256082558840837,0.14483757208891,,,
5.263,0.257880197826203,0.146793580252834,,,
5.264,0.24213838688268,0.148771643476063,,,
5.265,0.262550404372397,0.150770039669564,,,
5.266,0.252136516926883,0.152787018520002,,,
5.267,0.245683923181303,0.154820805872084,,,
5.268,0.26343420381944,0.156869607920908,,,
5.269,0.253478971316003,0.158931615217092,,,
5.27,0.25026286104246,0.161005006490736,,,
5.271,0.238112880648233,0.163087952298842,,,
5.272,0.23282569411304,0.165178618496015,,,
5.273,0.237163458411513,0.167275169523091,,,
5.274,0.224551301275757,0.169375771505335,,,
5.275,0.233943283153147,0.171478595152624,,,
5.276,0.230209944548313,0.173581818458663,,,
5.277,0.22568958156106,0.175683629204069,,,
5.278,0.253271509220447,0.177782227278054,,,
5.279,0.25263806495757,0.179875826843862,,,
5.28,0.253869174933633,0.181962658382138,,,
5.281,0.233308519127907,0.184040970651382,,,
5.282,0.259771581676773,0.186109032602719,,,
5.283,0.255526631675547,0.188165135275926,,,
5.284,0.277216101536253,0.19020759368531,,,
5.285,0.264730825694823,0.192234748680682,,,
5.286,0.243053559561303,0.194244968745329,,,
5.287,0.250898564718423,0.196236651674125,,,
5.288,0.25284830746917,0.198208226063824,,,
5.289,0.272961627623217,0.200158152545375,,,
5.29,0.272079311044897,0.202084924694898,,,
5.291,0.241298567866387,0.203987069574749,,,
5.292,0.245653650824047,0.20586314787627,,,
5.293,0.251987883024953,0.207711753658313,,,
5.294,0.245141058829703,0.20953151369826,,,
5.295,0.23200302186158,0.211321086494172,,,
5.296,0.262605996993483,0.213079160977819,,,
5.297,0.25071460061804,0.214804455017261,,,
5.298,0.24995065045465,0.216495713802091,,,
5.299,0.25284073446703,0.218151708211205,,,
5.3,0.271769611830583,0.219771233260766,,,
5.301,0.250168775585427,0.221353106719674,,,
5.302,0.279783645709697,0.222896167964601,,,
5.303,0.25379190170748,0.224399277131453,,,
5.304,0.284651872893383,0.225861314609388,,,
5.305,0.272591463960233,0.227281180918356,,,
5.306,0.288987836083263,0.228657797008704,,,
5.307,0.278125907747023,0.229990105017721,,,
5.308,0.27049234885402,0.231277069511735,,,
5.309,0.249812083807797,0.232517679235437,,,
5.31,0.280426615506913,0.233710949384758,,,
5.311,0.273041654023593,0.23485592441539,,,
5.312,0.24324622579637,0.235951681392878,,,
5.313,0.238444687872817,0.236997333878716,,,
5.314,0.25231979414371,0.237992036329522,,,
5.315,0.23312627858859,0.238934988966461,,,
5.316,0.246963376241767,0.239825443054997,,,
5.317,0.254864642628777,0.240662706525296,,,
5.318,0.26956749777364,0.241446149862855,,,
5.319,0.263166410839927,0.242175212205357,,,
5.32,0.282146942822393,0.242849407590913,,,
5.321,0.277428008995047,0.243468331310087,,,
5.322,0.270413869594063,0.24403166631621,,,
5.323,0.286663430681783,0.244539189644796,,,
5.324,0.29942640091485,0.244990778784525,,,
5.325,0.292618922604183,0.245386417931481,,,
5.326,0.284080331563287,0.245726204048393,,,
5.327,0.29243458787622,0.246010352644149,,,
5.328,0.281558591639677,0.246239203187776,,,
5.329,0.272014859063557,0.246413224075875,,,
5.33,0.27571071504405,0.246533017082041,,,
5.331,0.26288322314555,0.246599321228326,,,
5.332,0.275130690085447,0.246613016028721,,,
5.333,0.28799906313273,0.246575124060072,,,
5.334,0.253663405559793,0.246486812816311,,,
5.335,0.247125434738427,0.246349395799686,,,
5.336,0.264386685646437,0.246164332801503,,,
5.337,0.256078709992207,0.245933229328243,,,
5.338,0.26879624555823,0.245657835138438,,,
5.339,0.276177892757347,0.24534004187082,,,
5.34,0.280466895497317,0.244981879761666,,,
5.341,0.300384548234247,0.244585513465513,,,
5.342,0.284109595817713,0.244153237005708,,,
5.343,0.27340005756241,0.243687467889495,,,
5.344,0.30185422646769,0.243190740427514,,,
5.345,0.278930941722407,0.242665698300382,,,
5.346,0.25982218272272,0.24211508641563,,,
5.347,0.29919024826632,0.241541742096151,,,
5.348,0.293428983828507,0.240948585637608,,,
5.349,0.286102674201307,0.240338610269501,,,
5.35,0.270164930790423,0.239714871555399,,,
5.351,0.277243344651803,0.239080476273066,,,
5.352,0.269875939078047,0.238438570824533,,,
5.353,0.276746584091487,0.237792329238306,,,
5.354,0.26741556917877,0.237144940838793,,,
5.355,0.271848564581133,0.236499597668843,,,
5.356,0.269398396627447,0.235859481757034,,,
5.357,0.279293723031827,0.235227752320138,,,
5.358,0.27810270590253,0.234607532983786,,,
5.359,0.267382869943293,0.234001899094238,,,
5.36,0.261093742822,0.233413865185405,,,
5.361,0.295061851392517,0.232846372660953,,,
5.362,0.299854688398103,0.232302277751953,,,
5.363,0.307747971109207,0.231784339814921,,,
5.364,0.278091479106517,0.231295210041489,,,
5.365,0.315787684517527,0.230837420657472,,,
5.366,0.290318154835663,0.230413374693868,,,
5.367,0.282514415309067,0.230025336414358,,,
5.368,0.3065665943326,0.229675422482677,,,
5.369,0.29699259001539,0.229365593948769,,,
5.37,0.284173650517033,0.229097649124762,,,
5.371,0.256173072207017,0.228873217410437,,,
5.372,0.26468622763244,0.228693754112707,,,
5.373,0.26946244850363,0.228560536285751,,,
5.374,0.25525229471471,0.228474659599994,,,
5.375,0.26595352865786,0.22843703623191,,,
5.376,0.26157187140266,0.228448393754883,,,
5.377,0.280305351866273,0.228509275004329,,,
5.378,0.283919681399343,0.228620038886597,,,
5.379,0.279464530541163,0.228780862098734,,,
5.38,0.289069879976877,0.228991741723763,,,
5.381,0.295703447363927,0.229252498663855,,,
5.382,0.295559623213213,0.229562781872668,,,
5.383,0.292837563606927,0.229922073348877,,,
5.384,0.298222881192693,0.230329693854417,,,
5.385,0.295425611133813,0.230784809321142,,,
5.386,0.28473319774776,0.231286437906658,,,
5.387,0.31824137244129,0.231833457653098,,,
5.388,0.283235610242723,0.232424614692175,,,
5.389,0.277605470987053,0.233058531928104,,,
5.39,0.284485116364367,0.233733718119906,,,
5.391,0.284405591873753,0.234448577278745,,,
5.392,0.272042928657107,0.23520141829492,,,
5.393,0.262865812094443,0.235990464710856,,,
5.394,0.275630532402353,0.236813864557548,,,
5.395,0.25992170445148,0.237669700170861,,,
5.396,0.263032330223083,0.238555997901423,,,
5.397,0.285980285496307,0.239470737630391,,,
5.398,0.283284373490607,0.240411862005871,,,
5.399,0.310226429021187,0.24137728532296,,,
5.4,0.27948502418634,0.242364901984468,,,
5.401,0.289510714974343,0.243372594497968,,,
5.402,0.295220931586113,0.244398240984889,,,
5.403,0.292140614895247,0.245439722194725,,,
5.404,0.297362802812137,0.24649492802853,,,
5.405,0.293430448209843,0.247561763579981,,,
5.406,0.308088521118237,0.248638154701236,,,
5.407,0.293475840022497,0.24972205309772,,,
5.408,0.298924579197873,0.250811440954046,,,
5.409,0.296953214731093,0.251904335094383,,,
5.41,0.296918662137683,0.252998790685495,,,
5.411,0.283101521381593,0.254092904498562,,,
5.412,0.29211012446345,0.255184817754389,,,
5.413,0.295305346541477,0.256272718583562,,,
5.414,0.27313436629349,0.257354844137355,,,
5.415,0.2777189666587,0.258429482386866,,,
5.416,0.290509676686287,0.259494973648373,,,
5.417,0.295384115581923,0.260549711873386,,,
5.418,0.272150356526903,0.261592145742922,,,
5.419,0.268079583408483,0.262620779607447,,,
5.42,0.278601018957017,0.263634174315744,,,
5.421,0.318905121383547,0.264630947975785,,,
5.422,0.29845828959853,0.265609776686424,,,
5.423,0.315878301499567,0.266569395269683,,,
5.424,0.298683058713793,0.267508598021545,,,
5.425,0.318473405703103,0.268426239487491,,,
5.426,0.28660924797881,0.269321235259994,,,
5.427,0.282277782007707,0.27019256278934,,,
5.428,0.305366272413853,0.271039262195376,,,
5.429,0.29749405681839,0.27186043706531,,,
5.43,0.27512611431091,0.272655255221313,,,
5.431,0.269239090890523,0.273422949442504,,,
5.432,0.295441154423283,0.274162818130409,,,
5.433,0.27795699546381,0.274874225916126,,,
5.434,0.27960975470461,0.275556604219582,,,
5.435,0.269966725127043,0.276209451782857,,,
5.436,0.29344287163638,0.276832335206721,,,
5.437,0.282075689432983,0.277424889520524,,,
5.438,0.26869956447578,0.277986818811674,,,
5.439,0.26713830804077,0.278517896934854,,,
5.44,0.28085397090863,0.279017968314977,,,
5.441,0.296483229689807,0.279486948852382,,,
5.442,0.30932446949753,0.279924826933438,,,
5.443,0.308045377247983,0.280331664542909,,,
5.444,0.32530653247395,0.280707598464395,,,
5.445,0.317360332199017,0.281052841540807,,,
5.446,0.297826234110853,0.281367683949941,,,
5.447,0.302664442759263,0.281652494434305,,,
5.448,0.302971779842207,0.281907721413754,,,
5.449,0.304577600313037,0.282133893905811,,,
5.45,0.291165903832803,0.282331622180805,,,
5.451,0.268541252789637,0.282501598084991,,,
5.452,0.287485714309837,0.282644594973073,,,
5.453,0.263719170268717,0.282761467200233,,,
5.454,0.292860654413043,0.282853149130946,,,
5.455,0.27632076388146,0.282920653626422,,,
5.456,0.277608831710667,0.282965069974676,,,
5.457,0.295762313986707,0.282987561228674,,,
5.458,0.27534600163885,0.282989360920583,,,
5.459,0.287290653109327,0.282971769124834,,,
5.46,0.29213727155676,0.282936147849392,,,
5.461,0.303961006088,0.282883915743526,,,
5.462,0.2864100329863,0.282816542121821,,,
5.463,0.304897882913327,0.282735540317682,,,
5.464,0.305172561565927,0.282642460393626,,,
5.465,0.30450363110773,0.282538881248734,,,
5.466,0.303479652221287,0.282426402175435,,,
5.467,0.293032743197953,0.282306633929254,,,
5.468,0.311116051318873,0.282181189386757,,,
5.469,0.303253567318587,0.282051673878472,,,
5.47,0.290384569944057,0.28191967529449,,,
5.471,0.266375209485003,0.281786754069873,,,
5.472,0.29105685287727,0.281654433163527,,,
5.473,0.28272799860664,0.281524188145868,,,
5.474,0.281913733217053,0.281397437506479,,,
5.475,0.269576976379207,0.281275533284486,,,
5.476,0.29307191101937,0.2811597521152,,,
5.477,0.253426085535837,0.281051286779654,,,
5.478,0.27468455195267,0.280951238339704,,,
5.479,0.28222354943922,0.280860608939049,,,
5.48,0.30255186923342,0.280780295348353,,,
5.481,0.29824789991658,0.280711083329786,,,
5.482,0.305495024262147,0.28065364289286,,,
5.483,0.312422847623083,0.280608524507862,,,
5.484,0.291881150985613,0.280576156334169,,,
5.485,0.314419144215303,0.280556842506656,,,
5.486,0.283577003896803,0.280550762504355,,,
5.487,0.29960888361627,0.28055797160279,,,
5.488,0.291935480268667,0.280578402387509,,,
5.489,0.308198298141673,0.280611867283879,,,
5.49,0.308456812007777,0.28065806203916,,,
5.491,0.28521577141776,0.280716570078657,,,
5.492,0.264832872389163,0.280786867649451,,,
5.493,0.262666111234803,0.280868329662928,,,
5.494,0.272189504864377,0.280960236149767,,,
5.495,0.2758065862958,0.281061779245715,,,
5.496,0.277246239396127,0.281172070630838,,,
5.497,0.3015827095437,0.281290149348797,,,
5.498,0.265567064294063,0.28141498993799,,,
5.499,0.29283446974654,0.281545510814608,,,
5.5,0.31367617577377,0.281680582857847,,,
5.501,0.30460115217151,0.281819038156837,,,
5.502,0.293831436906623,0.281959678883757,,,
5.503,0.308849296400667,0.282101286256475,,,
5.504,0.313476792485413,0.282242629548504,,,
5.505,0.298044741713977,0.282382475098202,,,
5.506,0.29011579780972,0.282519595267089,,,
5.507,0.29327844248383,0.282652777300822,,,
5.508,0.29973437065168,0.282780832054774,,,
5.509,0.285132341116813,0.282902602556251,,,
5.51,0.283707047696173,0.283016972383184,,,
5.511,0.294559653335307,0.28312287384202,,,
5.512,0.29639956217765,0.283219295924488,,,
5.513,0.291053681461943,0.283305292015236,,,
5.514,0.28978695010457,0.283379987313231,,,
5.515,0.279271867448007,0.283442585922903,,,
5.516,0.289688931852443,0.283492377568073,,,
5.517,0.28289357786039,0.283528743881223,,,
5.518,0.291774976553397,0.283551164219828,,,
5.519,0.272489863586587,0.283559220958271,,,
5.52,0.270632661601523,0.28355260419873,,,
5.521,0.29921328818179,0.283531115838446,,,
5.522,0.29879008595056,0.28349467292508,,,
5.523,0.301034299126737,0.283443310226711,,,
5.524,0.295798496701163,0.283377181939793,,,
5.525,0.305581524145683,0.283296562460456,,,
5.526,0.31566071441038,0.283201846156168,,,
5.527,0.304418544422923,0.283093546097868,,,
5.528,0.295289129190363,0.282972291744447,,,
5.529,0.26569277593151,0.282838825605569,,,
5.53,0.286065251760157,0.282693998938446,,,
5.531,0.30969122244047,0.282538766556446,,,
5.532,0.27883890664178,0.282374180843338,,,
5.533,0.256861525417157,0.282201385079249,,,
5.534,0.289802522025313,0.282021606193969,,,
5.535,0.29594523091089,0.281836147068458,,,
5.536,0.265379927608653,0.28164637850397,,,
5.537,0.290021889311163,0.281453730969,,,
5.538,0.27521655190795,0.281259686217934,,,
5.539,0.296289192761353,0.281065768854063,,,
5.54,0.287705052857243,0.280873537886015,,,
5.541,0.290442211067613,0.280684578304223,,,
5.542,0.311908170280957,0.280500492686118,,,
5.543,0.297173112323607,0.280322892827346,,,
5.544,0.30873221910871,0.280153391390812,,,
5.545,0.317450363715643,0.279993593562696,,,
5.546,0.301883232919153,0.279845088701925,,,
5.547,0.298025442845097,0.27970944196705,,,
5.548,0.314235819852343,0.2795881859046,,,
5.549,0.282307889327453,0.279482811988588,,,
5.55,0.301657313703247,0.279394762112574,,,
5.551,0.3039031991473,0.27932542005196,,,
5.552,0.252355911028543,0.279276102932249,,,
5.553,0.274260162760097,0.279248052755207,,,
5.554,0.25430128342556,0.279242428045901,,,
5.555,0.29224507271532,0.279260295686784,,,
5.556,0.266042123965637,0.279302622999657,,,
5.557,0.266855150395797,0.279370270124789,,,
5.558,0.273965780820693,0.279463982733138,,,
5.559,0.274158577485403,0.279584385096076,,,
5.56,0.293038501342577,0.279731973529292,,,
5.561,0.282753773075933,0.279907110223342,,,
5.562,0.28060887385934,0.280110017471876,,,
5.563,0.315544689397607,0.280340772309131,,,
5.564,0.289363622581757,0.280599301571439,,,
5.565,0.301520269238227,0.280885377404645,,,
5.566,0.30152008217832,0.281198613251129,,,
5.567,0.29279398612113,0.281538460365974,,,
5.568,0.306026107734583,0.281904204928874,,,
5.569,0.288268688649133,0.2822949658326,,,
5.57,0.273121976717227,0.282709693236388,,,
5.571,0.30008693943538,0.283147167971437,,,
5.572,0.282949423918977,0.283606001876815,,,
5.573,0.276943454913807,0.2840846391308,,,
5.574,0.279433234814837,0.284581358630071,,,
5.575,0.283587077827703,0.285094277460379,,,
5.576,0.281518752114703,0.285621355497088,,,
5.577,0.273856487447623,0.286160401168179,,,
5.578,0.285649045017967,0.286709078401652,,,
5.579,0.280187001047717,0.287264914761404,,,
5.58,0.29812207520635,0.287825310751746,,,
5.581,0.29473766022129,0.288387550244688,,,
5.582,0.285311521991003,0.288948811959845,,,
5.583,0.294913230190263,0.289506181907738,,,
5.584,0.31178020154736,0.290056666694889,,,
5.585,0.28585749798537,0.290597207583351,,,
5.586,0.31122929437263,0.291124695196033,,,
5.587,0.282830388228827,0.291635984758914,,,
5.588,0.30153437872439,0.292127911769054,,,
5.589,0.303544489565393,0.292597307971345,,,
5.59,0.299307099785277,0.293041017518203,,,
5.591,0.268879510395773,0.293455913178127,,,
5.592,0.278597685342043,0.293838912455837,,,
5.593,0.27983579547813,0.294186993491409,,,
5.594,0.267728153501087,0.294497210618924,,,
5.595,0.260902332795647,0.294766709484447,,,
5.596,0.28157950798251,0.294992741644766,,,
5.597,0.266516208904943,0.295172678588413,,,
5.598,0.279852812168547,0.295304025135707,,,
5.599,0.291000478845437,0.295384432182889,,,
5.6,0.298539353891837,0.295411708756557,,,
5.601,0.30009944495099,0.295383833340109,,,
5.602,0.293613449268327,0.295298964426474,,,
5.603,0.300233853936623,0.295155450243855,,,
5.604,0.288743964735093,0.294951837596065,,,
5.605,0.309414993016837,0.294686879758294,,,
5.606,0.30422462112621,0.294359543373906,,,
5.607,0.29820421620701,0.293969014307353,,,
5.608,0.31080782528701,0.293514702420073,,,
5.609,0.28249027973287,0.292996245246788,,,
5.61,0.308075063484997,0.292413510556952,,,
5.611,0.284859268578343,0.291766597790442,,,
5.612,0.30273902809852,0.291055838360135,,,
5.613,0.255794689153243,0.290281794819601,,,
5.614,0.267170088065213,0.28944525890305,,,
5.615,0.265383502486927,0.288547248456298,,,
5.616,0.295290414000697,0.287589003289321,,,
5.617,0.266470163334423,0.286571979990485,,,
5.618,0.28464268139994,0.285497845748326,,,
5.619,0.27462909092286,0.284368471228905,,,
5.62,0.292006819573383,0.283185922555523,,,
5.621,0.302136933291927,0.281952452433972,,,
5.622,0.32180339110957,0.280670490461769,,,
5.623,0.312572312908917,0.279342632656708,,,
5.624,0.289941247898713,0.277971630241642,,,
5.625,0.295395932215703,0.276560377730715,,,
5.626,0.28602262744142,0.27511190037612,,,
5.627,0.295419498564063,0.273629341051188,,,
5.628,0.270720874693263,0.27211594666332,,,
5.629,0.302717500851843,0.270575054208087,,,
5.63,0.29779773105622,0.269010076592535,,,
5.631,0.27607903294599,0.267424488367756,,,
5.632,0.265371986028303,0.265821811513081,,,
5.633,0.286365465992587,0.264205601403811,,,
5.634,0.26209296807252,0.262579433074307,,,
5.635,0.26395793242337,0.260946887865473,,,
5.636,0.259770584147263,0.259311540526048,,,
5.637,0.27534165745259,0.257676946821389,,,
5.638,0.290685861889657,0.256046631688496,,,
5.639,0.286486401093073,0.2544240779592,,,
5.64,0.274719114209327,0.252812715655199,,,
5.641,0.29195691638195,0.25121591184251,,,
5.642,0.306608263103507,0.249636961022838,,,
5.643,0.30700888769556,0.248079076036255,,,
5.644,0.306274108017107,0.246545379452467,,,
5.645,0.30678673242165,0.245038895434339,,,
5.646,0.298196131876397,0.243562542065008,,,
5.647,0.310109829301237,0.242119124136369,,,
5.648,0.299877877074783,0.240711326400773,,,
5.649,0.284127644347863,0.239341707289728,,,
5.65,0.270988223065167,0.238012693103633,,,
5.651,0.298952906170167,0.23672657267517,,,
5.652,0.29574579585226,0.23548549250546,,,
5.653,0.300117215570737,0.234291452367248,,,
5.654,0.26050161760147,0.233146301365816,,,
5.655,0.27795854834351,0.232051734449023,,,
5.656,0.276329986158087,0.231009289363244,,,
5.657,0.272978751565337,0.230020344058258,,,
5.658,0.280625492665493,0.229086114546015,,,
5.659,0.28543313636812,0.228207653213104,,,
5.66,0.278176207699437,0.227385847576441,,,
5.661,0.28243782644884,0.226621419459977,,,
5.662,0.300861807842497,0.22591492455971,,,
5.663,0.2886206422081,0.225266752355512,,,
5.664,0.298775085392263,0.224677126321775,,,
5.665,0.290328387030193,0.224146104386157,,,
5.666,0.296210183390187,0.223673579589061,,,
5.667,0.303700588873407,0.223259280906397,,,
5.668,0.296589666025033,0.222902774213827,,,
5.669,0.275016556242937,0.222603463390386,,,
5.67,0.30119394340609,0.222360591581801,,,
5.671,0.272946433689453,0.22217324266591,,,
5.672,0.278084924067307,0.222040342979564,,,
5.673,0.264444339389367,0.221960663372801,,,
5.674,0.264534580695677,0.221932821649403,,,
5.675,0.285914113423297,0.221955285435651,,,
5.676,0.271359426877347,0.222026375497335,,,
5.677,0.274708220420937,0.222144269505179,,,
5.678,0.282958443167827,0.222307006234509,,,
5.679,0.262999639464397,0.222512490176757,,,
5.68,0.297651000156157,0.222758496538039,,,
5.681,0.30476977925504,0.22304267660299,,,
